transaction_id,amount,payment_method,bank,device,hour,previous_failures,attempt_number,error_code,customer_type,status
TX15925,12913,CARD,Bank_C,Android,18,0,1,NONE,NEW,SUCCESS
TX15926,16832,UPI,Bank_B,Android,23,0,1,NONE,RETURNING,SUCCESS
TX15927,4701,CARD,Bank_C,Desktop,7,0,1,CARD_DECLINED,NEW,FAILED
TX15928,13030,CARD,Bank_B,iOS,21,0,1,NONE,NEW,SUCCESS
TX15929,4433,UPI,Bank_A,Android,1,0,1,NONE,RETURNING,SUCCESS
TX15930,5499,CARD,Bank_D,iOS,7,0,1,NONE,NEW,SUCCESS
TX15931,17939,CARD,Bank_D,iOS,13,1,2,CARD_DECLINED,NEW,FAILED
TX15932,18669,UPI,Bank_C,Android,9,0,1,NONE,RETURNING,SUCCESS
TX15933,7536,NET_BANKING,Bank_A,Android,17,0,1,NONE,RETURNING,SUCCESS
TX15934,15047,UPI,Bank_A,Desktop,17,2,3,NONE,RETURNING,SUCCESS
TX15935,14061,CARD,Bank_B,iOS,15,0,1,NONE,NEW,SUCCESS
TX15936,8186,UPI,Bank_C,Android,14,1,2,AUTH_ERROR,RETURNING,FAILED
TX15937,3782,NET_BANKING,Bank_C,Android,6,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX15938,18330,CARD,Bank_D,Android,11,0,1,CARD_DECLINED,RETURNING,SUCCESS
TX15939,1954,CARD,Bank_C,Desktop,2,0,1,NONE,NEW,SUCCESS
TX15940,3085,NET_BANKING,Bank_D,Android,0,0,1,NONE,NEW,SUCCESS
TX15941,10917,UPI,Bank_A,Android,23,2,3,NETWORK_ERROR,NEW,FAILED
TX15942,19378,UPI,Bank_C,Android,10,0,1,NONE,NEW,FAILED
TX15943,7596,UPI,Bank_D,Desktop,22,0,1,NONE,NEW,SUCCESS
TX15944,658,UPI,Bank_B,iOS,2,2,3,NONE,NEW,FAILED
TX15945,19380,UPI,Bank_D,Android,0,2,3,NETWORK_ERROR,RETURNING,FAILED
TX15946,1354,CARD,Bank_C,Desktop,11,1,2,NONE,RETURNING,FAILED
TX15947,15767,CARD,Bank_D,Android,11,0,1,NONE,NEW,SUCCESS
TX15948,18165,UPI,Bank_C,Android,19,1,2,BANK_ERROR,RETURNING,FAILED
TX15949,16178,NET_BANKING,Bank_B,Android,15,0,1,NONE,RETURNING,SUCCESS
TX15950,10106,CARD,Bank_A,Android,4,1,2,NONE,RETURNING,SUCCESS
TX15951,6383,NET_BANKING,Bank_C,Android,12,0,1,NONE,RETURNING,SUCCESS
TX15952,8954,NET_BANKING,Bank_A,Android,2,1,2,NONE,NEW,SUCCESS
TX15953,12408,UPI,Bank_A,Android,4,0,1,NONE,RETURNING,SUCCESS
TX15954,3425,CARD,Bank_A,Android,0,1,2,NONE,NEW,FAILED
TX15955,17725,UPI,Bank_C,Desktop,14,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX15956,3243,CARD,Bank_A,Android,22,1,2,NONE,RETURNING,FAILED
TX15957,3137,CARD,Bank_D,Android,1,0,1,NONE,NEW,SUCCESS
TX15958,12517,UPI,Bank_C,Android,20,0,1,NONE,NEW,SUCCESS
TX15959,18265,NET_BANKING,Bank_B,Desktop,13,2,3,NETWORK_ERROR,RETURNING,FAILED
TX15960,4775,CARD,Bank_A,Desktop,17,1,2,NONE,RETURNING,SUCCESS
TX15961,17961,NET_BANKING,Bank_C,Desktop,23,2,3,AUTH_ERROR,NEW,FAILED
TX15962,7248,UPI,Bank_A,iOS,2,1,2,NONE,NEW,SUCCESS
TX15963,7651,NET_BANKING,Bank_B,Android,0,0,1,NONE,RETURNING,SUCCESS
TX15964,16590,CARD,Bank_A,Android,21,0,1,NONE,RETURNING,SUCCESS
TX15965,2768,CARD,Bank_A,Desktop,14,0,1,NONE,RETURNING,SUCCESS
TX15966,17648,CARD,Bank_A,iOS,10,0,1,CARD_DECLINED,NEW,FAILED
TX15967,15012,CARD,Bank_B,Android,15,2,3,AUTH_ERROR,RETURNING,FAILED
TX15968,17641,CARD,Bank_D,Android,13,1,2,AUTH_ERROR,RETURNING,FAILED
TX15969,2346,UPI,Bank_A,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX15970,6753,CARD,Bank_B,Desktop,6,0,1,NONE,RETURNING,SUCCESS
TX15971,11233,CARD,Bank_A,Android,5,1,2,CARD_DECLINED,RETURNING,SUCCESS
TX15972,7749,CARD,Bank_B,Android,20,0,1,NONE,RETURNING,SUCCESS
TX15973,16995,UPI,Bank_C,Desktop,23,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX15974,8541,UPI,Bank_B,Desktop,14,2,3,BANK_ERROR,RETURNING,FAILED
TX15975,988,UPI,Bank_C,iOS,13,2,3,NETWORK_ERROR,RETURNING,FAILED
TX15976,9315,CARD,Bank_D,Android,19,0,1,NONE,NEW,FAILED
TX15977,8891,UPI,Bank_C,Android,6,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX15978,19506,UPI,Bank_B,Android,17,1,2,NONE,RETURNING,FAILED
TX15979,19014,CARD,Bank_B,Android,8,0,1,NONE,RETURNING,SUCCESS
TX15980,11175,UPI,Bank_C,iOS,23,0,1,NONE,RETURNING,SUCCESS
TX15981,15304,NET_BANKING,Bank_C,Android,11,0,1,NETWORK_ERROR,NEW,SUCCESS
TX15982,18548,UPI,Bank_B,Android,19,3,4,NETWORK_ERROR,RETURNING,FAILED
TX15983,10050,NET_BANKING,Bank_C,iOS,6,1,2,NETWORK_ERROR,NEW,FAILED
TX15984,5513,UPI,Bank_C,Android,16,0,1,NONE,RETURNING,SUCCESS
TX15985,6637,UPI,Bank_D,Android,20,2,3,BANK_ERROR,RETURNING,FAILED
TX15986,3669,UPI,Bank_D,iOS,17,1,2,BANK_ERROR,NEW,SUCCESS
TX15987,1342,CARD,Bank_D,Android,17,0,1,NETWORK_ERROR,RETURNING,FAILED
TX15988,4429,UPI,Bank_A,Desktop,17,0,1,BANK_ERROR,NEW,FAILED
TX15989,10587,UPI,Bank_B,Android,1,1,2,BANK_ERROR,RETURNING,FAILED
TX15990,18409,NET_BANKING,Bank_C,iOS,4,0,1,NONE,RETURNING,FAILED
TX15991,3495,UPI,Bank_B,iOS,3,0,1,NONE,NEW,SUCCESS
TX15992,16924,CARD,Bank_C,Android,16,0,1,AUTH_ERROR,NEW,FAILED
TX15993,19227,CARD,Bank_D,Android,10,1,2,NONE,RETURNING,SUCCESS
TX15994,8139,UPI,Bank_C,Desktop,5,0,1,BANK_ERROR,NEW,FAILED
TX15995,8298,CARD,Bank_A,Android,2,2,3,AUTH_ERROR,NEW,FAILED
TX15996,1686,CARD,Bank_B,Android,7,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX15997,17309,UPI,Bank_B,Android,1,0,1,NONE,NEW,SUCCESS
TX15998,3924,UPI,Bank_C,Desktop,23,0,1,NONE,RETURNING,SUCCESS
TX15999,17752,CARD,Bank_D,Android,21,2,3,NETWORK_ERROR,NEW,FAILED
TX16000,3536,UPI,Bank_A,Android,4,0,1,NETWORK_ERROR,NEW,SUCCESS
TX16001,8189,UPI,Bank_B,Android,9,1,2,NETWORK_ERROR,RETURNING,FAILED
TX16002,16157,CARD,Bank_C,Android,5,0,1,NONE,NEW,FAILED
TX16003,1410,UPI,Bank_A,Android,12,0,1,NONE,NEW,SUCCESS
TX16004,9919,NET_BANKING,Bank_D,iOS,5,0,1,BANK_ERROR,NEW,SUCCESS
TX16005,15565,UPI,Bank_C,Desktop,3,0,1,NONE,RETURNING,SUCCESS
TX16006,13557,UPI,Bank_B,Android,0,2,3,AUTH_ERROR,RETURNING,SUCCESS
TX16007,577,CARD,Bank_C,Desktop,1,0,1,NONE,NEW,SUCCESS
TX16008,9006,UPI,Bank_D,iOS,15,1,2,NONE,NEW,FAILED
TX16009,9968,CARD,Bank_B,iOS,7,1,2,NONE,RETURNING,SUCCESS
TX16010,18646,NET_BANKING,Bank_B,Android,19,0,1,NETWORK_ERROR,NEW,FAILED
TX16011,608,UPI,Bank_D,Android,13,1,2,AUTH_ERROR,NEW,SUCCESS
TX16012,7419,UPI,Bank_D,Android,14,2,3,NONE,RETURNING,FAILED
TX16013,481,UPI,Bank_A,iOS,7,0,1,NONE,RETURNING,SUCCESS
TX16014,15387,CARD,Bank_D,Desktop,9,2,3,AUTH_ERROR,RETURNING,FAILED
TX16015,1945,UPI,Bank_A,Android,5,0,1,NONE,RETURNING,SUCCESS
TX16016,12662,UPI,Bank_C,Desktop,16,0,1,NONE,NEW,SUCCESS
TX16017,10010,CARD,Bank_C,Android,21,0,1,NETWORK_ERROR,NEW,FAILED
TX16018,4729,UPI,Bank_A,Desktop,6,2,3,AUTH_ERROR,RETURNING,FAILED
TX16019,5804,UPI,Bank_B,iOS,13,0,1,NONE,NEW,SUCCESS
TX16020,1876,NET_BANKING,Bank_C,iOS,16,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX16021,15613,UPI,Bank_A,Desktop,10,1,2,NETWORK_ERROR,NEW,FAILED
TX16022,18768,UPI,Bank_D,Android,21,1,2,BANK_ERROR,RETURNING,FAILED
TX16023,15328,UPI,Bank_A,iOS,7,0,1,NONE,RETURNING,SUCCESS
TX16024,1344,NET_BANKING,Bank_B,Desktop,7,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX16025,1433,UPI,Bank_A,Android,8,0,1,NONE,NEW,FAILED
TX16026,3769,UPI,Bank_A,Android,0,0,1,NONE,RETURNING,SUCCESS
TX16027,17684,UPI,Bank_D,Android,12,0,1,NONE,RETURNING,SUCCESS
TX16028,18278,NET_BANKING,Bank_A,Android,21,1,2,NONE,NEW,SUCCESS
TX16029,15679,UPI,Bank_C,iOS,8,0,1,NONE,RETURNING,SUCCESS
TX16030,17938,UPI,Bank_C,Android,7,0,1,NONE,RETURNING,SUCCESS
TX16031,2033,CARD,Bank_A,Android,3,0,1,NONE,NEW,SUCCESS
TX16032,846,UPI,Bank_D,Android,20,2,3,NONE,NEW,SUCCESS
TX16033,9132,CARD,Bank_A,Desktop,4,0,1,NONE,RETURNING,SUCCESS
TX16034,6927,CARD,Bank_C,Android,8,0,1,NONE,RETURNING,SUCCESS
TX16035,16297,UPI,Bank_C,Android,16,0,1,NONE,NEW,SUCCESS
TX16036,892,CARD,Bank_C,Android,8,1,2,CARD_DECLINED,NEW,FAILED
TX16037,7027,UPI,Bank_C,Android,8,0,1,NONE,RETURNING,SUCCESS
TX16038,17751,UPI,Bank_D,Android,5,0,1,AUTH_ERROR,RETURNING,SUCCESS
TX16039,9842,CARD,Bank_D,Desktop,22,0,1,NONE,RETURNING,SUCCESS
TX16040,6469,UPI,Bank_C,Android,21,1,2,NONE,NEW,SUCCESS
TX16041,14900,UPI,Bank_B,Android,19,0,1,NONE,RETURNING,SUCCESS
TX16042,19174,UPI,Bank_B,Android,22,0,1,NONE,NEW,SUCCESS
TX16043,7974,NET_BANKING,Bank_D,Desktop,1,2,3,AUTH_ERROR,RETURNING,FAILED
TX16044,16776,NET_BANKING,Bank_D,Android,2,0,1,NONE,NEW,SUCCESS
TX16045,6964,UPI,Bank_A,Android,10,0,1,NONE,NEW,SUCCESS
TX16046,4122,UPI,Bank_A,Desktop,19,1,2,NONE,RETURNING,FAILED
TX16047,18132,NET_BANKING,Bank_D,Android,2,0,1,NETWORK_ERROR,NEW,FAILED
TX16048,11108,UPI,Bank_C,iOS,8,0,1,NONE,NEW,SUCCESS
TX16049,12202,UPI,Bank_B,Android,12,0,1,NONE,RETURNING,SUCCESS
TX16050,15442,CARD,Bank_C,Desktop,19,3,4,CARD_DECLINED,RETURNING,FAILED
TX16051,11210,UPI,Bank_A,Android,13,1,2,NONE,RETURNING,SUCCESS
TX16052,5271,CARD,Bank_A,Desktop,9,3,4,CARD_DECLINED,NEW,FAILED
TX16053,9689,NET_BANKING,Bank_B,Desktop,16,0,1,NONE,NEW,SUCCESS
TX16054,18177,UPI,Bank_B,Android,11,1,2,BANK_ERROR,NEW,SUCCESS
TX16055,6810,CARD,Bank_A,Android,11,0,1,NONE,RETURNING,SUCCESS
TX16056,17521,CARD,Bank_D,iOS,23,0,1,NONE,RETURNING,FAILED
TX16057,5559,NET_BANKING,Bank_B,Android,19,0,1,NONE,NEW,SUCCESS
TX16058,15037,UPI,Bank_C,Desktop,8,0,1,NONE,RETURNING,SUCCESS
TX16059,9854,NET_BANKING,Bank_A,Android,11,0,1,NONE,NEW,SUCCESS
TX16060,7148,UPI,Bank_B,iOS,8,0,1,NONE,NEW,SUCCESS
TX16061,9583,UPI,Bank_D,Android,10,0,1,NONE,RETURNING,FAILED
TX16062,17645,UPI,Bank_D,Desktop,8,0,1,NONE,RETURNING,FAILED
TX16063,17513,NET_BANKING,Bank_A,Android,12,0,1,BANK_ERROR,RETURNING,SUCCESS
TX16064,12549,UPI,Bank_B,Android,12,2,3,NONE,RETURNING,FAILED
TX16065,15454,NET_BANKING,Bank_A,Android,12,1,2,NETWORK_ERROR,RETURNING,FAILED
TX16066,1078,UPI,Bank_D,iOS,12,0,1,NONE,NEW,SUCCESS
TX16067,8809,CARD,Bank_C,Android,6,2,3,AUTH_ERROR,RETURNING,FAILED
TX16068,15860,UPI,Bank_C,Android,11,1,2,NETWORK_ERROR,RETURNING,FAILED
TX16069,11123,UPI,Bank_C,iOS,8,0,1,NONE,RETURNING,SUCCESS
TX16070,16621,CARD,Bank_D,Android,22,0,1,NONE,NEW,SUCCESS
TX16071,11245,UPI,Bank_B,Android,23,0,1,NONE,NEW,SUCCESS
TX16072,14591,UPI,Bank_A,Android,1,0,1,NONE,NEW,SUCCESS
TX16073,18939,CARD,Bank_A,Android,11,1,2,NONE,RETURNING,SUCCESS
TX16074,7492,UPI,Bank_A,Android,3,2,3,NONE,RETURNING,SUCCESS
TX16075,11547,CARD,Bank_A,Android,19,0,1,CARD_DECLINED,NEW,SUCCESS
TX16076,19750,UPI,Bank_C,Android,3,0,1,NETWORK_ERROR,NEW,FAILED
TX16077,8687,UPI,Bank_D,Desktop,2,0,1,NONE,NEW,SUCCESS
TX16078,10229,NET_BANKING,Bank_B,iOS,16,1,2,AUTH_ERROR,NEW,FAILED
TX16079,14007,UPI,Bank_C,Desktop,5,0,1,NONE,RETURNING,SUCCESS
TX16080,5528,CARD,Bank_C,Android,4,0,1,CARD_DECLINED,NEW,SUCCESS
TX16081,2689,UPI,Bank_D,Android,10,0,1,NONE,RETURNING,SUCCESS
TX16082,3134,UPI,Bank_B,Android,2,0,1,NONE,RETURNING,SUCCESS
TX16083,269,UPI,Bank_B,Desktop,11,0,1,NONE,NEW,SUCCESS
TX16084,3339,UPI,Bank_B,Desktop,22,0,1,NONE,RETURNING,SUCCESS
TX16085,3515,UPI,Bank_C,Android,5,0,1,NONE,RETURNING,SUCCESS
TX16086,11508,UPI,Bank_B,Android,14,0,1,NONE,NEW,FAILED
TX16087,3584,UPI,Bank_B,Android,19,0,1,NETWORK_ERROR,NEW,SUCCESS
TX16088,18325,UPI,Bank_C,Desktop,19,1,2,NETWORK_ERROR,RETURNING,FAILED
TX16089,15023,NET_BANKING,Bank_B,Android,2,0,1,NONE,NEW,SUCCESS
TX16090,6944,UPI,Bank_B,iOS,13,0,1,NONE,NEW,SUCCESS
TX16091,19510,CARD,Bank_C,Android,22,0,1,NONE,NEW,SUCCESS
TX16092,4065,UPI,Bank_D,Android,22,1,2,NONE,RETURNING,FAILED
TX16093,7284,CARD,Bank_B,Android,0,1,2,NETWORK_ERROR,RETURNING,SUCCESS
TX16094,5480,UPI,Bank_B,Android,0,2,3,BANK_ERROR,NEW,FAILED
TX16095,17630,UPI,Bank_C,Android,1,0,1,NONE,NEW,SUCCESS
TX16096,15385,UPI,Bank_A,Android,19,2,3,BANK_ERROR,RETURNING,FAILED
TX16097,211,UPI,Bank_B,iOS,12,0,1,NONE,NEW,FAILED
TX16098,16243,NET_BANKING,Bank_D,iOS,17,0,1,NONE,NEW,SUCCESS
TX16099,17076,UPI,Bank_D,iOS,9,0,1,NETWORK_ERROR,NEW,SUCCESS
TX16100,7513,NET_BANKING,Bank_C,Android,9,1,2,NETWORK_ERROR,RETURNING,FAILED
TX16101,14826,NET_BANKING,Bank_B,Android,12,0,1,NONE,RETURNING,SUCCESS
TX16102,17722,UPI,Bank_C,Desktop,20,0,1,NONE,NEW,SUCCESS
TX16103,6083,UPI,Bank_A,Android,1,2,3,NETWORK_ERROR,RETURNING,FAILED
TX16104,19278,NET_BANKING,Bank_A,Android,23,0,1,NONE,RETURNING,SUCCESS
TX16105,10421,UPI,Bank_A,Desktop,5,0,1,NONE,RETURNING,SUCCESS
TX16106,11161,CARD,Bank_A,Android,2,0,1,NONE,RETURNING,SUCCESS
TX16107,3698,NET_BANKING,Bank_A,Desktop,17,0,1,BANK_ERROR,RETURNING,SUCCESS
TX16108,1626,CARD,Bank_B,Android,13,0,1,CARD_DECLINED,NEW,FAILED
TX16109,8009,CARD,Bank_A,iOS,8,0,1,NONE,RETURNING,SUCCESS
TX16110,2069,CARD,Bank_C,Android,0,3,4,CARD_DECLINED,RETURNING,FAILED
TX16111,9243,CARD,Bank_D,Desktop,5,0,1,CARD_DECLINED,RETURNING,FAILED
TX16112,17986,UPI,Bank_B,Android,22,0,1,NONE,NEW,SUCCESS
TX16113,11628,UPI,Bank_C,Android,14,0,1,NONE,RETURNING,FAILED
TX16114,8401,CARD,Bank_A,Android,6,0,1,NONE,NEW,SUCCESS
TX16115,2454,NET_BANKING,Bank_D,Android,19,1,2,NONE,NEW,SUCCESS
TX16116,5419,UPI,Bank_A,Android,11,0,1,NONE,RETURNING,FAILED
TX16117,325,UPI,Bank_C,Android,1,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX16118,14620,UPI,Bank_D,Android,21,0,1,NONE,NEW,FAILED
TX16119,3111,NET_BANKING,Bank_D,Android,11,0,1,NONE,RETURNING,SUCCESS
TX16120,4226,UPI,Bank_D,Android,13,0,1,NONE,NEW,FAILED
TX16121,713,CARD,Bank_B,Android,6,0,1,NONE,RETURNING,SUCCESS
TX16122,14182,NET_BANKING,Bank_A,Android,5,0,1,NONE,RETURNING,SUCCESS
TX16123,16582,UPI,Bank_A,Android,3,0,1,NONE,NEW,FAILED
TX16124,5558,NET_BANKING,Bank_D,Desktop,12,0,1,NONE,RETURNING,SUCCESS
TX16125,9102,NET_BANKING,Bank_B,Android,22,0,1,BANK_ERROR,RETURNING,FAILED
TX16126,19821,NET_BANKING,Bank_A,Desktop,21,0,1,NETWORK_ERROR,NEW,FAILED
TX16127,2799,UPI,Bank_C,Android,5,1,2,NONE,NEW,SUCCESS
TX16128,7617,UPI,Bank_B,iOS,1,0,1,NETWORK_ERROR,RETURNING,SUCCESS
TX16129,1119,CARD,Bank_A,Android,10,1,2,CARD_DECLINED,RETURNING,FAILED
TX16130,19509,UPI,Bank_B,Android,15,0,1,NONE,RETURNING,SUCCESS
TX16131,16003,UPI,Bank_C,Android,17,2,3,BANK_ERROR,RETURNING,FAILED
TX16132,13798,NET_BANKING,Bank_A,Android,5,0,1,NONE,NEW,SUCCESS
TX16133,16250,CARD,Bank_A,Android,0,2,3,AUTH_ERROR,RETURNING,FAILED
TX16134,5678,UPI,Bank_D,Android,7,0,1,NONE,RETURNING,FAILED
TX16135,6829,UPI,Bank_C,Android,7,0,1,NONE,NEW,FAILED
TX16136,7061,CARD,Bank_A,Android,21,0,1,AUTH_ERROR,NEW,FAILED
TX16137,11271,NET_BANKING,Bank_C,Desktop,12,0,1,NONE,NEW,SUCCESS
TX16138,14047,UPI,Bank_C,Android,15,0,1,NONE,NEW,SUCCESS
TX16139,17280,UPI,Bank_C,Android,9,0,1,BANK_ERROR,NEW,FAILED
TX16140,2057,CARD,Bank_A,Android,16,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16141,19550,UPI,Bank_A,Desktop,12,0,1,NONE,NEW,FAILED
TX16142,13400,UPI,Bank_A,iOS,7,1,2,NONE,RETURNING,SUCCESS
TX16143,19164,UPI,Bank_A,Desktop,17,0,1,NONE,RETURNING,SUCCESS
TX16144,4541,UPI,Bank_A,Android,19,0,1,NONE,RETURNING,SUCCESS
TX16145,13111,UPI,Bank_D,Android,16,0,1,NONE,NEW,SUCCESS
TX16146,19432,CARD,Bank_A,Android,0,0,1,NETWORK_ERROR,NEW,FAILED
TX16147,1201,UPI,Bank_C,Android,20,0,1,NONE,NEW,SUCCESS
TX16148,9329,NET_BANKING,Bank_D,Android,11,0,1,NONE,RETURNING,SUCCESS
TX16149,13715,CARD,Bank_D,Android,21,0,1,NONE,RETURNING,SUCCESS
TX16150,14832,CARD,Bank_B,iOS,10,1,2,NONE,RETURNING,SUCCESS
TX16151,12466,UPI,Bank_C,Android,18,0,1,BANK_ERROR,RETURNING,SUCCESS
TX16152,10070,NET_BANKING,Bank_D,Desktop,11,0,1,NONE,RETURNING,SUCCESS
TX16153,13092,NET_BANKING,Bank_C,Android,1,0,1,NONE,RETURNING,SUCCESS
TX16154,1081,UPI,Bank_D,Android,13,0,1,NETWORK_ERROR,NEW,SUCCESS
TX16155,16230,UPI,Bank_C,Android,17,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16156,18915,UPI,Bank_A,Android,23,0,1,BANK_ERROR,NEW,SUCCESS
TX16157,8666,UPI,Bank_A,Android,14,1,2,NONE,RETURNING,FAILED
TX16158,6449,UPI,Bank_D,Desktop,23,0,1,NONE,RETURNING,SUCCESS
TX16159,10828,UPI,Bank_D,iOS,11,0,1,NONE,RETURNING,SUCCESS
TX16160,7648,UPI,Bank_B,Android,2,0,1,NONE,NEW,SUCCESS
TX16161,18475,UPI,Bank_A,Android,14,0,1,NONE,RETURNING,SUCCESS
TX16162,19412,NET_BANKING,Bank_A,Android,12,2,3,BANK_ERROR,NEW,FAILED
TX16163,3546,CARD,Bank_D,iOS,9,2,3,AUTH_ERROR,RETURNING,FAILED
TX16164,12920,NET_BANKING,Bank_A,Desktop,9,0,1,NONE,NEW,SUCCESS
TX16165,19053,UPI,Bank_B,Android,7,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16166,2972,CARD,Bank_D,Android,9,1,2,NONE,RETURNING,SUCCESS
TX16167,9468,CARD,Bank_A,Android,5,0,1,NONE,RETURNING,SUCCESS
TX16168,1435,CARD,Bank_C,Desktop,5,0,1,NONE,RETURNING,FAILED
TX16169,5513,UPI,Bank_B,iOS,8,0,1,NONE,NEW,SUCCESS
TX16170,16596,UPI,Bank_A,Desktop,7,0,1,NONE,RETURNING,SUCCESS
TX16171,13523,NET_BANKING,Bank_C,Android,0,0,1,NONE,NEW,FAILED
TX16172,5394,UPI,Bank_B,iOS,22,3,4,BANK_ERROR,RETURNING,FAILED
TX16173,10137,UPI,Bank_A,iOS,21,0,1,NONE,NEW,SUCCESS
TX16174,2087,UPI,Bank_A,Android,20,0,1,NONE,RETURNING,SUCCESS
TX16175,4929,NET_BANKING,Bank_C,Android,18,0,1,NETWORK_ERROR,NEW,FAILED
TX16176,18469,UPI,Bank_C,Android,0,0,1,NONE,RETURNING,SUCCESS
TX16177,11534,CARD,Bank_C,Desktop,7,0,1,CARD_DECLINED,RETURNING,FAILED
TX16178,14648,UPI,Bank_A,iOS,14,1,2,NONE,NEW,SUCCESS
TX16179,16736,UPI,Bank_D,Desktop,11,0,1,BANK_ERROR,RETURNING,SUCCESS
TX16180,9528,UPI,Bank_A,Android,2,1,2,NONE,RETURNING,FAILED
TX16181,17107,UPI,Bank_C,Android,13,2,3,BANK_ERROR,RETURNING,FAILED
TX16182,3256,NET_BANKING,Bank_A,iOS,22,0,1,NONE,NEW,SUCCESS
TX16183,11428,CARD,Bank_B,Android,21,0,1,NONE,RETURNING,FAILED
TX16184,3489,UPI,Bank_B,Android,1,0,1,NONE,RETURNING,SUCCESS
TX16185,19901,UPI,Bank_A,iOS,1,0,1,NONE,RETURNING,SUCCESS
TX16186,9558,UPI,Bank_A,iOS,18,1,2,NONE,NEW,SUCCESS
TX16187,3045,NET_BANKING,Bank_B,Android,18,0,1,BANK_ERROR,RETURNING,FAILED
TX16188,9452,UPI,Bank_D,Android,17,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16189,10586,UPI,Bank_C,iOS,7,0,1,BANK_ERROR,RETURNING,FAILED
TX16190,8732,UPI,Bank_D,iOS,16,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16191,2192,UPI,Bank_C,Android,2,1,2,NONE,RETURNING,SUCCESS
TX16192,19189,UPI,Bank_A,Android,15,0,1,NONE,RETURNING,SUCCESS
TX16193,3859,CARD,Bank_C,Android,16,3,4,AUTH_ERROR,RETURNING,FAILED
TX16194,5212,UPI,Bank_C,Android,3,1,2,NONE,NEW,SUCCESS
TX16195,17037,NET_BANKING,Bank_C,Android,16,0,1,NONE,NEW,FAILED
TX16196,5004,NET_BANKING,Bank_A,Android,16,2,3,NONE,RETURNING,FAILED
TX16197,13358,UPI,Bank_A,iOS,3,0,1,NONE,RETURNING,SUCCESS
TX16198,1212,UPI,Bank_B,Desktop,5,0,1,NONE,RETURNING,SUCCESS
TX16199,2877,CARD,Bank_B,iOS,21,0,1,NONE,RETURNING,SUCCESS
TX16200,15687,CARD,Bank_A,Desktop,11,3,4,NETWORK_ERROR,NEW,SUCCESS
TX16201,10125,UPI,Bank_D,Android,19,0,1,NONE,NEW,SUCCESS
TX16202,1414,UPI,Bank_B,Android,6,0,1,NONE,NEW,FAILED
TX16203,19977,NET_BANKING,Bank_C,Android,7,0,1,NONE,RETURNING,SUCCESS
TX16204,13662,UPI,Bank_A,Android,17,0,1,NONE,RETURNING,SUCCESS
TX16205,11404,CARD,Bank_C,Android,4,0,1,NONE,RETURNING,SUCCESS
TX16206,7115,CARD,Bank_A,Android,5,0,1,NONE,RETURNING,SUCCESS
TX16207,12217,UPI,Bank_A,Android,16,0,1,AUTH_ERROR,NEW,FAILED
TX16208,5810,CARD,Bank_B,iOS,12,2,3,AUTH_ERROR,RETURNING,SUCCESS
TX16209,12688,NET_BANKING,Bank_A,Android,14,0,1,NONE,NEW,SUCCESS
TX16210,17706,UPI,Bank_B,iOS,3,0,1,NONE,NEW,SUCCESS
TX16211,15536,NET_BANKING,Bank_D,Desktop,22,2,3,BANK_ERROR,RETURNING,FAILED
TX16212,15296,UPI,Bank_A,iOS,5,2,3,NONE,NEW,SUCCESS
TX16213,18189,CARD,Bank_B,Android,1,0,1,NONE,NEW,SUCCESS
TX16214,17001,CARD,Bank_A,iOS,6,0,1,NONE,RETURNING,SUCCESS
TX16215,17704,CARD,Bank_B,Android,8,0,1,CARD_DECLINED,NEW,FAILED
TX16216,2606,UPI,Bank_C,iOS,18,0,1,NONE,RETURNING,SUCCESS
TX16217,12172,UPI,Bank_D,Android,21,0,1,NETWORK_ERROR,RETURNING,FAILED
TX16218,16236,NET_BANKING,Bank_C,Android,16,3,4,AUTH_ERROR,NEW,FAILED
TX16219,14443,UPI,Bank_D,Android,3,0,1,NONE,RETURNING,SUCCESS
TX16220,5579,CARD,Bank_A,iOS,20,0,1,NONE,NEW,SUCCESS
TX16221,10534,NET_BANKING,Bank_A,Android,2,0,1,BANK_ERROR,RETURNING,FAILED
TX16222,3190,UPI,Bank_D,Android,4,0,1,NONE,RETURNING,SUCCESS
TX16223,6597,UPI,Bank_C,iOS,15,0,1,NONE,RETURNING,SUCCESS
TX16224,14791,NET_BANKING,Bank_C,iOS,18,0,1,NONE,RETURNING,FAILED
TX16225,7093,NET_BANKING,Bank_A,Android,1,0,1,NONE,RETURNING,SUCCESS
TX16226,1073,UPI,Bank_B,iOS,8,0,1,NONE,RETURNING,FAILED
TX16227,8357,CARD,Bank_A,Android,10,0,1,NONE,RETURNING,FAILED
TX16228,6192,NET_BANKING,Bank_D,iOS,14,0,1,NONE,RETURNING,SUCCESS
